#time #flux_forward #flux_backward
0.0 0.0 0.0
0.2 0.0 0.0
0.4 0.0 0.0
0.6 0.0 0.0
0.8 0.0 0.0
1.0 0.0 0.017777777777777778
1.2 0.004 0.017777777777777778
1.4000000000000001 0.004888888888888889 0.042777777777777776
1.6 0.0057777777777777775 0.042777777777777776
1.8 0.007555555555555554 0.042777777777777776
2.0 0.010074074074074072 0.10801851851851853
2.2 0.01128641975308642 0.10801851851851853
2.4 0.012143209876543212 0.10801851851851853
2.6 0.03594067215363512 0.10801851851851853
2.8000000000000003 0.04736476909007773 0.13179092363968908
3.0 0.07175960219478739 0.1382398262459991
3.2 0.09341482624599909 0.18886434613625971
3.4 0.10588980338363055 0.18886434613625971
3.6 0.11325377229080932 0.18886434613625971
3.8000000000000003 0.12274387288523093 0.18886434613625971
4.0 0.12274387288523093 0.2246688728852309
4.2 0.12880257201646095 0.2246688728852309
4.4 0.13190039755118632 0.23089681546258192
4.6000000000000005 0.13329124498298026 0.2404027996875476
4.8 0.14059551209588647 0.27939061747447036
5.0 0.14440827247286153 0.27939061747447036
5.2 0.15527239947966942 0.2980744452065234
5.4 0.1675370490891745 0.3317393068891937
5.6000000000000005 0.17234985092818386 0.3317393068891937
5.8 0.1767992344824417 0.3317393068891937
6.0 0.1817135903617475 0.3317393068891937
6.2 0.1881219297022152 0.3481090606106792
6.4 0.19041478983532498 0.3644788143321647
6.6000000000000005 0.19272908360952803 0.3644788143321647
6.8 0.19494811494647324 0.3644788143321647
7.0 0.1974720915709686 0.41415336208117404
7.2 0.20219207186176102 0.41415336208117404
7.4 0.20741817304500032 0.41415336208117404
7.6000000000000005 0.21223437399939835 0.41415336208117404
7.8 0.21247333324014078 0.41415336208117404
8.0 0.2145005243850581 0.41415336208117404
8.2 0.22092003439774788 0.4188904244988275
8.4 0.22450165593270335 0.4188904244988275
8.6 0.22654829680982078 0.4188904244988275
8.8 0.22953048338009208 0.4270574520336926
9.0 0.23329887114863726 0.4270574520336926
9.200000000000001 0.23582581866578423 0.4270574520336926
9.4 0.23769309840466657 0.4270574520336926
9.6 0.2380965670173966 0.4270574520336926
9.8 0.2421677648783266 0.44750451066896174
10.0 0.24342340615104902 0.44750451066896174
10.200000000000001 0.2443376134495518 0.44750451066896174
10.4 0.24599500386144338 0.44750451066896174
10.6 0.2473334941785395 0.44750451066896174
10.8 0.24780583461609923 0.44750451066896174
11.0 0.2491244975250814 0.45688897479118434
11.200000000000001 0.2551771593676149 0.45957964758791836
11.4 0.25719289937572487 0.4998418309920055
11.6 0.25832832939705125 0.500918100110699
11.8 0.2587248941151317 0.500918100110699
12.0 0.2591998664876774 0.535254604626753
12.200000000000001 0.2594351157910423 0.535254604626753
12.4 0.26083051785071965 0.535254604626753
12.6 0.2615224471229078 0.5376463137794054
12.8 0.26221456033576096 0.5457744056927963
13.0 0.26318917864286334 0.555122331092434
13.200000000000001 0.26421975043690094 0.555122331092434
13.4 0.2655558943065073 0.555122331092434
13.6 0.2660268865503913 0.5657217562776211
13.8 0.2661159628083651 0.5657217562776211
14.0 0.26662361668666756 0.5657217562776211
14.200000000000001 0.2677186512916022 0.5657217562776211
14.4 0.27290203654611844 0.5657217562776211
14.6 0.2770827340494321 0.5657217562776211
14.8 0.2773666184258587 0.5657217562776211
15.0 0.27796333253867317 0.5680203242748765
15.200000000000001 0.2793556654685735 0.5707182308041286
15.4 0.280387660958512 0.5707182308041286
15.6 0.2811238963849215 0.5766213817777269
15.8 0.2811238963849215 0.5766213817777269
16.0 0.2822917073492818 0.5766213817777269
16.2 0.2827133823659169 0.5766213817777269
16.4 0.2844143400131852 0.5839059422496049
16.6 0.284695456690942 0.5877213387660469
16.8 0.2876564405489354 0.5934709156587978
17.0 0.28883175047001663 0.5934709156587978
17.2 0.28921839313311104 0.5934709156587978
17.400000000000002 0.28981510724592546 0.5934709156587978
17.6 0.2911835262273154 0.5934709156587978
17.8 0.29154097144987595 0.5934709156587978
