#time #flux_forward #flux_backward
0.0 0.0 0.0
0.2 0.0 0.0
0.4 0.07111111111111111 0.0
0.6 0.18216049382716049 0.0
0.8 0.3130246913580247 0.03777777777777778
1.0 0.44368312757201644 0.04666666666666667
1.2 0.6175925925925926 0.05555555555555556
1.4000000000000001 0.6229629629629629 0.05555555555555556
1.6 0.7436995884773662 0.10314814814814817
1.8 0.7714019204389574 0.10314814814814817
2.0 0.7714019204389574 0.12295884773662553
2.2 0.7714019204389574 0.1321056241426612
2.4 0.7747054183813442 0.1716300868770005
2.6 0.7747054183813442 0.18952620027434847
2.8000000000000003 0.7747054183813442 0.18952620027434847
3.0 0.7778895336076816 0.18952620027434847
3.2 0.7778895336076816 0.18952620027434847
3.4 0.7784486899862825 0.18952620027434847
3.6 0.7786244549468448 0.18954054503886608
3.8000000000000003 0.7786244549468448 0.18975373022405123
4.0 0.7786244549468448 0.19029116117969824
4.2 0.7786244549468448 0.19029116117969824
4.4 0.7786244549468448 0.19029116117969824
4.6000000000000005 0.7819765207535054 0.19029116117969824
4.8 0.8008985092744796 0.20196305377686333
5.0 0.823471008873753 0.20196305377686333
5.2 0.823471008873753 0.20196305377686333
5.4 0.8877354077214474 0.20196305377686333
5.6000000000000005 0.9154195120342236 0.20197235308692785
5.8 0.9291359496582808 0.20199327653457302
6.0 0.9291359496582808 0.20201733849936498
6.2 0.9291359496582808 0.20206226579111422
6.4 0.9291374375478911 0.2020753720062364
6.6000000000000005 0.9291374375478911 0.2020753720062364
6.8 0.9381899191892558 0.2020753720062364
7.0 0.9381899191892558 0.20207556326204673
7.2 0.9418109118458016 0.20207556326204673
7.4 0.9430179093979836 0.20207570493301735
7.6000000000000005 0.9445302888812049 0.20207572973117754
7.8 0.9445302888812049 0.20207572973117754
8.0 0.9445302888812049 0.20207572973117754
8.2 0.948910800238629 0.20207572973117754
8.4 0.948910800238629 0.20207572973117754
8.6 0.9495174727479577 0.20207572973117754
8.8 0.9514312485949649 0.2020757300948839
9.0 0.9517370247799267 0.20207573020509795
9.200000000000001 0.9517370247799267 0.20207573020509795
9.4 0.9517370247799267 0.20207573020509795
9.6 0.9522705064834116 0.20207573020509795
9.8 0.9522705064834116 0.20207573021391506
10.0 0.9522705064834116 0.20207573022599779
10.200000000000001 0.9522705064834116 0.20207573024591793
10.4 0.9522705064834116 0.20207573024768136
10.6 0.9522705064834116 0.20207573025074285
10.8 0.9524830119033181 0.20207573025074285
11.0 0.9524830119033181 0.20207573025074285
11.200000000000001 0.9524830119033181 0.20207573025074285
11.4 0.9524830119033181 0.20207573025074285
11.6 0.9526096239752756 0.20207573025074285
11.8 0.9526178699637832 0.20207573025074285
12.0 0.9526388549372496 0.20207573025074285
12.200000000000001 0.9526460484038557 0.20208018576536566
12.4 0.9526460484038557 0.20208018576536566
12.6 0.9526587213028671 0.2020816955456772
12.8 0.9526587213028671 0.2020816955456772
13.0 0.9526635747804744 0.2020816955456772
13.200000000000001 0.9526635747804744 0.20208310171363494
13.4 0.9526687011280661 0.20208336537012703
13.6 0.9526687011280661 0.20208383995181278
13.8 0.9526701884240535 0.2020843395777881
14.0 0.9526701884240535 0.2020843395777881
14.200000000000001 0.9526701884240535 0.20208479515258557
14.4 0.9526722725606046 0.20208479515258557
14.6 0.9526736649589456 0.20208485865859976
14.8 0.9526736649589456 0.20208492702685765
15.0 0.9526742244725686 0.20208517515685281
15.200000000000001 0.9526742244725686 0.20208517789158312
15.4 0.9526748242151875 0.20208525728900895
15.6 0.9526748242151875 0.20208525728900895
15.8 0.9526749567560162 0.2020852990771278
16.0 0.9526752218376737 0.202085336630488
16.2 0.9526752218376737 0.202085336630488
16.4 0.9526752218376737 0.202085336630488
16.6 0.9526753868094465 0.20208537252905853
16.8 0.9526753868094465 0.20208537252905853
17.0 0.9526754816901922 0.20208538691000955
17.2 0.9526754816901922 0.20208540578432402
17.400000000000002 0.9526755054779349 0.20208540578432402
17.6 0.9526755054779349 0.20208540578432402
17.8 0.9526756546588632 0.20208540917889853
