#time #flux
0.0 0.0
0.2 0.0
0.4 0.0
0.6 0.0
0.8 0.0
1.0 0.0
1.2 0.0
1.4000000000000001 0.0002666666666666667
1.6 0.0002666666666666667
1.8 0.0002666666666666667
2.0 0.0002666666666666667
2.2 0.021080987654320982
2.4 0.022120592592592588
2.6 0.02264039506172839
2.8000000000000003 0.02264039506172839
3.0 0.026465497942386826
3.2 0.026465497942386826
3.4 0.03029060082304526
3.6 0.03029060082304526
3.8000000000000003 0.03029060082304526
4.0 0.03029060082304526
4.2 0.0329972757201646
4.4 0.07147558230452673
4.6000000000000005 0.08951078395061728
4.8 0.08951078395061728
5.0 0.08951078395061728
5.2 0.08951078395061728
5.4 0.09194950436290199
5.6000000000000005 0.09747890313500228
5.8 0.09747890313500228
6.0 0.09747890313500228
6.2 0.10816529493884315
6.4 0.10816529493884315
6.6000000000000005 0.12099223950255295
6.8 0.13551108075960216
7.0 0.1523529365844256
7.2 0.16599249767673876
7.4 0.18327529880453622
7.6000000000000005 0.18327529880453622
7.8 0.19873879799546396
8.0 0.19873879799546396
8.2 0.2155825241521287
8.4 0.2155825241521287
8.6 0.2155825241521287
8.8 0.23058139254700577
9.0 0.23058139254700577
9.200000000000001 0.240526325449282
9.4 0.2502220877954166
9.6 0.2502220877954166
9.8 0.25915379189814275
10.0 0.2625702402529537
10.200000000000001 0.26861413871078643
10.4 0.27078561870313117
10.6 0.2808182450327007
10.8 0.32285215625472674
11.0 0.32285215625472674
11.200000000000001 0.33211152372487224
11.4 0.34137089119501773
11.6 0.34137089119501773
11.8 0.34137089119501773
12.0 0.34181321882023596
12.200000000000001 0.34181321882023596
12.4 0.34198497190081845
12.6 0.34232580018189934
12.8 0.34232580018189934
13.0 0.34232580018189934
13.200000000000001 0.34493432678164754
13.4 0.3463211724664465
13.6 0.3463211724664465
13.8 0.3463211724664465
14.0 0.3463211724664465
14.200000000000001 0.3463211724664465
14.4 0.3463211724664465
14.6 0.3463211724664465
14.8 0.3463211724664465
15.0 0.36038603218350324
15.200000000000001 0.36630506428555715
15.4 0.36630506428555715
15.6 0.36630506428555715
15.8 0.36630506428555715
16.0 0.36702701796729553
16.2 0.36702701796729553
16.4 0.36720750638773014
16.6 0.36720750638773014
16.8 0.3800466581844604
17.0 0.3800466581844604
17.2 0.3800466581844604
17.400000000000002 0.3800466581844604
17.6 0.3834652589244508
17.8 0.38796395394645267
